PlateNumb,OperatorCode,VehicleType,HasLiftOrRamp,UpdateTime
KKA-5005,,0,False,2019-01-18T16:38:45+08:00
KKA-7606,,0,False,2019-01-18T16:38:45+08:00
676-FG,,0,False,2019-01-18T16:38:45+08:00
458-FQ,,0,False,2019-01-18T16:38:45+08:00
419-FN,,0,False,2019-01-18T16:38:45+08:00
188-U9,,0,False,2019-01-18T16:38:45+08:00
588-FG,,0,False,2019-01-18T16:38:45+08:00
526-FY,,0,False,2019-01-18T16:38:45+08:00
883-FM,,0,False,2019-01-18T16:38:45+08:00
993-FE,,0,False,2019-01-18T16:38:45+08:00
089-U7,,0,False,2019-01-18T16:38:45+08:00
826-U5,,0,False,2019-01-18T16:38:45+08:00
802-FN,,0,False,2019-01-18T16:38:45+08:00
KKA-1112,,0,False,2019-01-18T16:38:45+08:00
118-FZ,,0,False,2019-01-18T16:38:45+08:00
671-U8,,0,False,2019-01-18T16:38:45+08:00
832-U7,,0,False,2019-01-18T16:38:45+08:00
021-FZ,,0,False,2019-01-18T16:38:45+08:00
235-U5,,0,False,2019-01-18T16:38:45+08:00
269-FM,,0,False,2019-01-18T16:38:45+08:00
156-AC,,0,False,2019-01-18T16:38:45+08:00
390-FT,,0,False,2019-01-18T16:38:45+08:00
608-U7,,0,False,2019-01-18T16:38:45+08:00
915-FD,,0,False,2019-01-18T16:38:45+08:00
XB-006,,0,False,2019-01-18T16:38:45+08:00
091-FW,,0,False,2019-01-18T16:38:45+08:00
718-FP,,0,False,2019-01-18T16:38:45+08:00
499-FG,,0,False,2019-01-18T16:38:45+08:00
857-U7,,0,False,2019-01-18T16:38:45+08:00
AH-858,,0,False,2019-01-18T16:38:45+08:00
377-U7,,1,False,2019-01-18T16:38:45+08:00
009-V3,,0,False,2019-01-18T16:38:45+08:00
431-FY,,0,False,2019-01-18T16:38:45+08:00
AG-415,,0,False,2019-01-18T16:38:45+08:00
058-FS,,0,False,2019-01-18T16:38:45+08:00
818-FS,,0,False,2019-01-18T16:38:45+08:00
518-FD,,0,False,2019-01-18T16:38:45+08:00
KKA-6263,,0,False,2019-01-18T16:38:45+08:00
328-FD,,0,False,2019-01-18T16:38:45+08:00
FAB-673,,0,False,2019-01-18T16:38:45+08:00
723-FG,,0,False,2019-01-18T16:38:45+08:00
619-FY,,1,False,2019-01-18T16:38:45+08:00
FAB-085,,0,False,2019-01-18T16:38:45+08:00
421-FE,,0,False,2019-01-18T16:38:45+08:00
506-FU,,0,False,2019-01-18T16:38:45+08:00
801-FP,,0,False,2019-01-18T16:38:45+08:00
307-U8,,0,False,2019-01-18T16:38:45+08:00
073-FZ,,0,False,2019-01-18T16:38:45+08:00
170-FL,,0,False,2019-01-18T16:38:45+08:00
778-U3,,0,False,2019-01-18T16:38:45+08:00
FAB-015,,0,False,2019-01-18T16:38:45+08:00
987-FM,,0,False,2019-01-18T16:38:45+08:00
832-FM,,0,False,2019-01-18T16:38:45+08:00
701-FU,,0,False,2019-01-18T16:38:45+08:00
699-U9,,0,False,2019-01-18T16:38:45+08:00
AH-876,,0,False,2019-01-18T16:38:45+08:00
740-XH,,0,False,2019-01-18T16:38:45+08:00
717-U9,,0,False,2019-01-18T16:38:45+08:00
592-FX,,1,False,2019-01-18T16:38:45+08:00
998-FP,,0,False,2019-01-18T16:38:45+08:00
392-U6,,1,False,2019-01-18T16:38:45+08:00
KKA-1725,,0,False,2019-01-18T16:38:45+08:00
340-FT,,0,False,2019-01-18T16:38:45+08:00
336-FN,,0,False,2019-01-18T16:38:45+08:00
928-FW,,0,False,2019-01-18T16:38:45+08:00
FAB-568,,0,False,2019-01-18T16:38:45+08:00
667-U8,,0,False,2019-01-18T16:38:45+08:00
157-AC,,0,False,2019-01-18T16:38:45+08:00
493-FE,,0,False,2019-01-18T16:38:45+08:00
836-U9,,0,False,2019-01-18T16:38:45+08:00
815-U7,,0,False,2019-01-18T16:38:45+08:00
736-FS,,0,False,2019-01-18T16:38:45+08:00
910-FB,,0,False,2019-01-18T16:38:45+08:00
727-FN,,0,False,2019-01-18T16:38:45+08:00
398-FD,,0,False,2019-01-18T16:38:45+08:00
252-FX,,0,False,2019-01-18T16:38:45+08:00
009-FS,,0,False,2019-01-18T16:38:45+08:00
852-FT,,0,False,2019-01-18T16:38:45+08:00
FAB-813,,0,False,2019-01-18T16:38:45+08:00
FAD-879,,0,False,2019-01-18T16:38:45+08:00
533-FU,,0,False,2019-01-18T16:38:45+08:00
202-FE,,0,False,2019-01-18T16:38:45+08:00
242-FQ,,0,False,2019-01-18T16:38:45+08:00
KKA-6139,,0,False,2019-01-18T16:38:45+08:00
126-FL,,0,False,2019-01-18T16:38:45+08:00
918-FS,,0,False,2019-01-18T16:38:45+08:00
318-U7,,0,False,2019-01-18T16:38:45+08:00
680-FT,,0,False,2019-01-18T16:38:45+08:00
310-FC,,0,False,2019-01-18T16:38:45+08:00
482-FY,,0,False,2019-01-18T16:38:45+08:00
FAD-111,,0,False,2019-01-18T16:38:45+08:00
FAB-315,,0,False,2019-01-18T16:38:45+08:00
842-FM,,0,False,2019-01-18T16:38:45+08:00
587-FX,,0,False,2019-01-18T16:38:45+08:00
917-FM,,0,False,2019-01-18T16:38:45+08:00
989-FX,,0,False,2019-01-18T16:38:45+08:00
042-FL,,0,False,2019-01-18T16:38:45+08:00
036-FZ,,0,False,2019-01-18T16:38:45+08:00
383-FE,,0,False,2019-01-18T16:38:45+08:00
382-FL,,0,False,2019-01-18T16:38:45+08:00
FAE-602,,0,False,2019-01-18T16:38:45+08:00
619-FJ,,0,False,2019-01-18T16:38:45+08:00
918-FZ,,0,False,2019-01-18T16:38:45+08:00
797-U3,,0,False,2019-01-18T16:38:45+08:00
FAB-132,,0,False,2019-01-18T16:38:45+08:00
620-FY,,1,False,2019-01-18T16:38:45+08:00
315-FL,,0,False,2019-01-18T16:38:45+08:00
982-FX,,0,False,2019-01-18T16:38:45+08:00
828-FU,,0,False,2019-01-18T16:38:45+08:00
192-FM,,0,False,2019-01-18T16:38:45+08:00
KKA-1310,,0,False,2019-01-18T16:38:45+08:00
533-U6,,0,False,2019-01-18T16:38:45+08:00
655-U9,,0,False,2019-01-18T16:38:45+08:00
FAB-662,,0,False,2019-01-18T16:38:45+08:00
938-FE,,0,False,2019-01-18T16:38:45+08:00
418-FS,,0,False,2019-01-18T16:38:45+08:00
087-FL,,0,False,2019-01-18T16:38:45+08:00
KKA-1539,,0,False,2019-01-18T16:38:45+08:00
709-FN,,0,False,2019-01-18T16:38:45+08:00
783-FN,,0,False,2019-01-18T16:38:45+08:00
400-FD,,0,False,2019-01-18T16:38:45+08:00
986-FS,,0,False,2019-01-18T16:38:45+08:00
FAB-669,,0,False,2019-01-18T16:38:45+08:00
861-FX,,0,False,2019-01-18T16:38:45+08:00
681-FQ,,0,False,2019-01-18T16:38:45+08:00
227-U6,,0,False,2019-01-18T16:38:45+08:00
687-XH,,0,False,2019-01-18T16:38:45+08:00
635-V2,,0,False,2019-01-18T16:38:45+08:00
579-V2,,0,False,2019-01-18T16:38:45+08:00
FAE-587,,0,False,2019-01-18T16:38:45+08:00
196-FB,,0,False,2019-01-18T16:38:45+08:00
KKA-0301,,0,False,2019-01-18T16:38:45+08:00
243-FU,,0,False,2019-01-18T16:38:45+08:00
477-FD,,0,False,2019-01-18T16:38:45+08:00
868-FY,,0,False,2019-01-18T16:38:45+08:00
928-U5,,0,False,2019-01-18T16:38:45+08:00
230-U6,,0,False,2019-01-18T16:38:45+08:00
806-FS,,0,False,2019-01-18T16:38:45+08:00
583-FE,,0,False,2019-01-18T16:38:45+08:00
662-U7,,0,False,2019-01-18T16:38:45+08:00
917-FX,,0,False,2019-01-18T16:38:45+08:00
FAB-305,,0,False,2019-01-18T16:38:45+08:00
500-FL,,0,False,2019-01-18T16:38:45+08:00
081-FN,,0,False,2019-01-18T16:38:45+08:00
KKA-1550,,0,False,2019-01-18T16:38:45+08:00
067-FZ,,0,False,2019-01-18T16:38:45+08:00
573-FX,,0,False,2019-01-18T16:38:45+08:00
252-U9,,0,False,2019-01-18T16:38:45+08:00
520-FN,,0,False,2019-01-18T16:38:45+08:00
999-FP,,0,False,2019-01-18T16:38:45+08:00
FAD-659,,0,False,2019-01-18T16:38:45+08:00
KKA-3173,,0,False,2019-01-18T16:38:45+08:00
481-FU,,0,False,2019-01-18T16:38:45+08:00
FAB-060,,0,False,2019-01-18T16:38:45+08:00
793-FN,,0,False,2019-01-18T16:38:45+08:00
518-U8,,0,False,2019-01-18T16:38:45+08:00
KKA-0255,,0,False,2019-01-18T16:38:45+08:00
FAB-216,,0,False,2019-01-18T16:38:45+08:00
KKA-2767,,0,False,2019-01-18T16:38:45+08:00
371-FN,,0,False,2019-01-18T16:38:45+08:00
969-FL,,0,False,2019-01-18T16:38:45+08:00
FAD-656,,1,False,2019-01-18T16:38:45+08:00
831-FU,,0,False,2019-01-18T16:38:45+08:00
173-FL,,0,False,2019-01-18T16:38:45+08:00
553-FW,,1,False,2019-01-18T16:38:45+08:00
FAD-701,,0,False,2019-01-18T16:38:45+08:00
893-FQ,,0,False,2019-01-18T16:38:45+08:00
152-U9,,0,False,2019-01-18T16:38:45+08:00
895-FQ,,0,False,2019-01-18T16:38:45+08:00
193-FU,,0,False,2019-01-18T16:38:45+08:00
KKA-2771,,0,False,2019-01-18T16:38:45+08:00
712-U9,,0,False,2019-01-18T16:38:45+08:00
886-FS,,0,False,2019-01-18T16:38:45+08:00
977-FZ,,0,False,2019-01-18T16:38:45+08:00
187-FZ,,0,False,2019-01-18T16:38:45+08:00
602-V2,,0,False,2019-01-18T16:38:45+08:00
769-FS,,0,False,2019-01-18T16:38:45+08:00
618-V2,,0,False,2019-01-18T16:38:45+08:00
681-FT,,0,False,2019-01-18T16:38:45+08:00
795-FU,,0,False,2019-01-18T16:38:45+08:00
560-U6,,0,False,2019-01-18T16:38:45+08:00
073-FN,,0,False,2019-01-18T16:38:45+08:00
612-FY,,0,False,2019-01-18T16:38:45+08:00
406-FX,,0,False,2019-01-18T16:38:45+08:00
297-FR,,0,False,2019-01-18T16:38:45+08:00
177-FS,,0,False,2019-01-18T16:38:45+08:00
015-V3,,0,False,2019-01-18T16:38:45+08:00
KKA-1569,,0,False,2019-01-18T16:38:45+08:00
FAB-887,,0,False,2019-01-18T16:38:45+08:00
526-U6,,0,False,2019-01-18T16:38:45+08:00
KKA-1279,,0,False,2019-01-18T16:38:45+08:00
FAD-602,,0,False,2019-01-18T16:38:45+08:00
FAE-683,,0,False,2019-01-18T16:38:45+08:00
982-FS,,0,False,2019-01-18T16:38:45+08:00
508-U5,,0,False,2019-01-18T16:38:45+08:00
378-FM,,0,False,2019-01-18T16:38:45+08:00
951-FN,,0,False,2019-01-18T16:38:45+08:00
401-V2,,0,False,2019-01-18T16:38:45+08:00
KKA-2726,,0,False,2019-01-18T16:38:45+08:00
472-FE,,0,False,2019-01-18T16:38:45+08:00
757-U9,,0,False,2019-01-18T16:38:45+08:00
495-FT,,0,False,2019-01-18T16:38:45+08:00
462-FM,,0,False,2019-01-18T16:38:45+08:00
592-U9,,0,False,2019-01-18T16:38:45+08:00
870-FY,,0,False,2019-01-18T16:38:45+08:00
FAC-089,,0,False,2019-01-18T16:38:45+08:00
790-U9,,0,False,2019-01-18T16:38:45+08:00
876-U9,,0,False,2019-01-18T16:38:45+08:00
357-U7,,1,False,2019-01-18T16:38:45+08:00
887-FQ,,0,False,2019-01-18T16:38:45+08:00
183-U5,,0,False,2019-01-18T16:38:45+08:00
FAD-878,,0,False,2019-01-18T16:38:45+08:00
FAB-296,,0,False,2019-01-18T16:38:45+08:00
872-U3,,0,False,2019-01-18T16:38:45+08:00
118-U6,,0,False,2019-01-18T16:38:45+08:00
066-FS,,0,False,2019-01-18T16:38:45+08:00
FAE-520,,0,False,2019-01-18T16:38:45+08:00
896-FQ,,0,False,2019-01-18T16:38:45+08:00
197-U9,,1,False,2019-01-18T16:38:45+08:00
876-FW,,0,False,2019-01-18T16:38:45+08:00
368-U6,,0,False,2019-01-18T16:38:45+08:00
339-FT,,0,False,2019-01-18T16:38:45+08:00
772-U9,,0,False,2019-01-18T16:38:45+08:00
329-FX,,0,False,2019-01-18T16:38:45+08:00
487-FD,,0,False,2019-01-18T16:38:45+08:00
863-FY,,0,False,2019-01-18T16:38:45+08:00
707-FN,,0,False,2019-01-18T16:38:45+08:00
FK-961,,0,False,2019-01-18T16:38:45+08:00
786-FT,,0,False,2019-01-18T16:38:45+08:00
612-V2,,0,False,2019-01-18T16:38:45+08:00
977-FS,,0,False,2019-01-18T16:38:45+08:00
686-FU,,0,False,2019-01-18T16:38:45+08:00
KKA-2680,,0,False,2019-01-18T16:38:45+08:00
885-FP,,0,False,2019-01-18T16:38:45+08:00
075-FW,,0,False,2019-01-18T16:38:45+08:00
512-U5,,0,False,2019-01-18T16:38:45+08:00
877-FP,,0,False,2019-01-18T16:38:45+08:00
FAB-053,,0,False,2019-01-18T16:38:45+08:00
693-FQ,,0,False,2019-01-18T16:38:45+08:00
259-U6,,1,False,2019-01-18T16:38:45+08:00
FN-475,,0,False,2019-01-18T16:38:45+08:00
835-XH,,0,False,2019-01-18T16:38:45+08:00
426-FY,,0,False,2019-01-18T16:38:45+08:00
KKA-6066,,0,False,2019-01-18T16:38:45+08:00
570-V2,,0,False,2019-01-18T16:38:45+08:00
FN-493,,0,False,2019-01-18T16:38:45+08:00
359-FU,,0,False,2019-01-18T16:38:45+08:00
835-U9,,0,False,2019-01-18T16:38:45+08:00
KKA-0252,,0,False,2019-01-18T16:38:45+08:00
930-FP,,0,False,2019-01-18T16:38:45+08:00
922-U3,,0,False,2019-01-18T16:38:45+08:00
967-FE,,0,False,2019-01-18T16:38:45+08:00
897-U7,,0,False,2019-01-18T16:38:45+08:00
673-V2,,0,False,2019-01-18T16:38:45+08:00
896-FN,,0,False,2019-01-18T16:38:45+08:00
KKA-2792,,0,False,2019-01-18T16:38:45+08:00
900-FP,,0,False,2019-01-18T16:38:45+08:00
552-FH,,0,False,2019-01-18T16:38:45+08:00
877-FW,,0,False,2019-01-18T16:38:45+08:00
FAD-027,,0,False,2019-01-18T16:38:45+08:00
867-U7,,0,False,2019-01-18T16:38:45+08:00
926-U3,,0,False,2019-01-18T16:38:45+08:00
FAB-052,,0,False,2019-01-18T16:38:45+08:00
KKA-0305,,0,False,2019-01-18T16:38:45+08:00
KKA-0286,,0,False,2019-01-18T16:38:45+08:00
226-U9,,0,False,2019-01-18T16:38:45+08:00
985-U3,,0,False,2019-01-18T16:38:45+08:00
633-V2,,0,False,2019-01-18T16:38:45+08:00
260-U9,,0,False,2019-01-18T16:38:45+08:00
875-FX,,0,False,2019-01-18T16:38:45+08:00
FAD-501,,0,False,2019-01-18T16:38:45+08:00
099-U7,,0,False,2019-01-18T16:38:45+08:00
175-AC,,0,False,2019-01-18T16:38:45+08:00
028-U7,,0,False,2019-01-18T16:38:45+08:00
153-AC,,0,False,2019-01-18T16:38:45+08:00
189-FD,,0,False,2019-01-18T16:38:45+08:00
510-U5,,0,False,2019-01-18T16:38:45+08:00
KKA-1810,,0,False,2019-01-18T16:38:45+08:00
901-FX,,0,False,2019-01-18T16:38:45+08:00
FAC-085,,0,False,2019-01-18T16:38:45+08:00
583-FX,,0,False,2019-01-18T16:38:45+08:00
707-FG,,0,False,2019-01-18T16:38:45+08:00
551-FW,,1,False,2019-01-18T16:38:45+08:00
959-FS,,0,False,2019-01-18T16:38:45+08:00
872-XH,,0,False,2019-01-18T16:38:45+08:00
473-FQ,,0,False,2019-01-18T16:38:45+08:00
FAB-036,,0,False,2019-01-18T16:38:45+08:00
059-FS,,0,False,2019-01-18T16:38:45+08:00
798-U9,,0,False,2019-01-18T16:38:45+08:00
809-FU,,0,False,2019-01-18T16:38:45+08:00
836-FY,,0,False,2019-01-18T16:38:45+08:00
777-FT,,0,False,2019-01-18T16:38:45+08:00
207-AC,,0,False,2019-01-18T16:38:45+08:00
KKA-2607,,0,False,2019-01-18T16:38:45+08:00
183-FB,,0,False,2019-01-18T16:38:45+08:00
565-V2,,0,False,2019-01-18T16:38:45+08:00
920-U3,,0,False,2019-01-18T16:38:45+08:00
588-U6,,0,False,2019-01-18T16:38:45+08:00
407-FS,,0,False,2019-01-18T16:38:45+08:00
702-FS,,0,False,2019-01-18T16:38:45+08:00
662-FG,,0,False,2019-01-18T16:38:45+08:00
458-FX,,0,False,2019-01-18T16:38:45+08:00
110-FQ,,0,False,2019-01-18T16:38:45+08:00
036-FM,,0,False,2019-01-18T16:38:45+08:00
691-U7,,0,False,2019-01-18T16:38:45+08:00
FN-499,,0,False,2019-01-18T16:38:45+08:00
558-U9,,0,False,2019-01-18T16:38:45+08:00
289-FD,,0,False,2019-01-18T16:38:45+08:00
KKA-6523,,0,False,2019-01-18T16:38:45+08:00
311-U6,,0,False,2019-01-18T16:38:45+08:00
376-FM,,0,False,2019-01-18T16:38:45+08:00
KKA-1957,,0,False,2019-01-18T16:38:45+08:00
FAB-181,,0,False,2019-01-18T16:38:45+08:00
399-U6,,0,False,2019-01-18T16:38:45+08:00
061-FB,,0,False,2019-01-18T16:38:45+08:00
703-FG,,0,False,2019-01-18T16:38:45+08:00
573-U6,,0,False,2019-01-18T16:38:45+08:00
580-U6,,0,False,2019-01-18T16:38:45+08:00
FAE-698,,0,False,2019-01-18T16:38:45+08:00
KKA-1167,,0,False,2019-01-18T16:38:45+08:00
271-U5,,0,False,2019-01-18T16:38:45+08:00
FAB-025,,0,False,2019-01-18T16:38:45+08:00
888-FQ,,0,False,2019-01-18T16:38:45+08:00
FAF-517,,0,False,2019-01-18T16:38:45+08:00
110-U6,,0,False,2019-01-18T16:38:45+08:00
875-U9,,0,False,2019-01-18T16:38:45+08:00
215-FX,,0,False,2019-01-18T16:38:45+08:00
KKA-6517,,0,False,2019-01-18T16:38:45+08:00
695-U9,,0,False,2019-01-18T16:38:45+08:00
147-FZ,,0,False,2019-01-18T16:38:45+08:00
560-FD,,0,False,2019-01-18T16:38:45+08:00
570-FY,,0,False,2019-01-18T16:38:45+08:00
FK-461,,0,False,2019-01-18T16:38:45+08:00
236-FA,,0,False,2019-01-18T16:38:45+08:00
308-U8,,0,False,2019-01-18T16:38:45+08:00
878-FU,,0,False,2019-01-18T16:38:45+08:00
869-FY,,0,False,2019-01-18T16:38:45+08:00
FAB-525,,0,False,2019-01-18T16:38:45+08:00
915-FZ,,0,False,2019-01-18T16:38:45+08:00
792-U5,,0,False,2019-01-18T16:38:45+08:00
FAC-070,,0,False,2019-01-18T16:38:45+08:00
160-AC,,0,False,2019-01-18T16:38:45+08:00
493-FZ,,0,False,2019-01-18T16:38:45+08:00
KKA-1026,,0,False,2019-01-18T16:38:45+08:00
921-FX,,0,False,2019-01-18T16:38:45+08:00
FAB-911,,0,False,2019-01-18T16:38:45+08:00
410-V2,,0,False,2019-01-18T16:38:45+08:00
566-FE,,0,False,2019-01-18T16:38:45+08:00
FAE-062,,0,False,2019-01-18T16:38:45+08:00
FAD-877,,0,False,2019-01-18T16:38:45+08:00
161-FB,,0,False,2019-01-18T16:38:45+08:00
KKA-6260,,0,False,2019-01-18T16:38:45+08:00
173-FE,,0,False,2019-01-18T16:38:45+08:00
660-FG,,0,False,2019-01-18T16:38:45+08:00
295-FJ,,0,False,2019-01-18T16:38:45+08:00
497-FL,,0,False,2019-01-18T16:38:45+08:00
695-FQ,,0,False,2019-01-18T16:38:45+08:00
873-FW,,0,False,2019-01-18T16:38:45+08:00
FAB-332,,0,False,2019-01-18T16:38:45+08:00
388-U5,,0,False,2019-01-18T16:38:45+08:00
472-V2,,0,False,2019-01-18T16:38:45+08:00
FAB-077,,0,False,2019-01-18T16:38:45+08:00
205-U7,,0,False,2019-01-18T16:38:45+08:00
720-FG,,0,False,2019-01-18T16:38:45+08:00
FAC-365,,0,False,2019-01-18T16:38:45+08:00
FZ-948,,0,False,2019-01-18T16:38:45+08:00
366-FE,,0,False,2019-01-18T16:38:45+08:00
740-FN,,0,False,2019-01-18T16:38:45+08:00
FAB-385,,0,False,2019-01-18T16:38:45+08:00
773-FS,,0,False,2019-01-18T16:38:45+08:00
615-FW,,0,False,2019-01-18T16:38:45+08:00
EAA-575,,1,False,2019-01-18T16:38:45+08:00
KKA-2683,,0,False,2019-01-18T16:38:45+08:00
360-U5,,0,False,2019-01-18T16:38:45+08:00
290-FT,,0,False,2019-01-18T16:38:45+08:00
636-FD,,0,False,2019-01-18T16:38:45+08:00
FAB-589,,0,False,2019-01-18T16:38:45+08:00
765-FS,,0,False,2019-01-18T16:38:45+08:00
KKA-2727,,0,False,2019-01-18T16:38:45+08:00
909-FX,,0,False,2019-01-18T16:38:45+08:00
951-FW,,0,False,2019-01-18T16:38:45+08:00
962-FS,,0,False,2019-01-18T16:38:45+08:00
735-U9,,0,False,2019-01-18T16:38:45+08:00
768-U3,,0,False,2019-01-18T16:38:45+08:00
396-FT,,0,False,2019-01-18T16:38:45+08:00
103-FL,,0,False,2019-01-18T16:38:45+08:00
477-V2,,0,False,2019-01-18T16:38:45+08:00
FAB-590,,0,False,2019-01-18T16:38:45+08:00
852-U9,,0,False,2019-01-18T16:38:45+08:00
FAB-909,,0,False,2019-01-18T16:38:45+08:00
697-FM,,0,False,2019-01-18T16:38:45+08:00
530-FY,,0,False,2019-01-18T16:38:45+08:00
FAD-853,,0,False,2019-01-18T16:38:45+08:00
396-FQ,,0,False,2019-01-18T16:38:45+08:00
FAD-868,,0,False,2019-01-18T16:38:45+08:00
887-FN,,0,False,2019-01-18T16:38:45+08:00
547-FX,,0,False,2019-01-18T16:38:45+08:00
233-U7,,0,False,2019-01-18T16:38:45+08:00
650-U7,,0,False,2019-01-18T16:38:45+08:00
371-U6,,0,False,2019-01-18T16:38:45+08:00
520-FX,,0,False,2019-01-18T16:38:45+08:00
986-U3,,0,False,2019-01-18T16:38:45+08:00
FAE-615,,0,False,2019-01-18T16:38:45+08:00
818-U9,,0,False,2019-01-18T16:38:45+08:00
948-FL,,0,False,2019-01-18T16:38:45+08:00
FAB-677,,0,False,2019-01-18T16:38:45+08:00
745-FT,,0,False,2019-01-18T16:38:45+08:00
FAD-128,,0,False,2019-01-18T16:38:45+08:00
210-FX,,0,False,2019-01-18T16:38:45+08:00
562-FD,,0,False,2019-01-18T16:38:45+08:00
KKA-1302,,0,False,2019-01-18T16:38:45+08:00
KKA-1092,,0,False,2019-01-18T16:38:45+08:00
820-FL,,0,False,2019-01-18T16:38:45+08:00
196-U7,,0,False,2019-01-18T16:38:45+08:00
889-FT,,0,False,2019-01-18T16:38:45+08:00
011-FS,,0,False,2019-01-18T16:38:45+08:00
621-FQ,,0,False,2019-01-18T16:38:45+08:00
247-FB,,0,False,2019-01-18T16:38:45+08:00
365-U6,,0,False,2019-01-18T16:38:45+08:00
407-U7,,0,False,2019-01-18T16:38:45+08:00
189-FB,,0,False,2019-01-18T16:38:45+08:00
947-FE,,0,False,2019-01-18T16:38:45+08:00
701-FS,,0,False,2019-01-18T16:38:45+08:00
037-FW,,0,False,2019-01-18T16:38:45+08:00
085-FH,,0,False,2019-01-18T16:38:45+08:00
620-FQ,,0,False,2019-01-18T16:38:45+08:00
397-FQ,,0,False,2019-01-18T16:38:45+08:00
KKA-1002,,0,False,2019-01-18T16:38:45+08:00
187-FD,,0,False,2019-01-18T16:38:45+08:00
879-FS,,0,False,2019-01-18T16:38:45+08:00
653-FT,,0,False,2019-01-18T16:38:45+08:00
180-FL,,0,False,2019-01-18T16:38:45+08:00
713-U5,,0,False,2019-01-18T16:38:45+08:00
190-FT,,0,False,2019-01-18T16:38:45+08:00
KKA-0223,,0,False,2019-01-18T16:38:45+08:00
910-FN,,0,False,2019-01-18T16:38:45+08:00
KKA-6056,,0,False,2019-01-18T16:38:45+08:00
073-FS,,0,False,2019-01-18T16:38:45+08:00
592-U6,,0,False,2019-01-18T16:38:45+08:00
852-U7,,0,False,2019-01-18T16:38:45+08:00
AH-878,,0,False,2019-01-18T16:38:45+08:00
805-FP,,0,False,2019-01-18T16:38:45+08:00
753-FG,,0,False,2019-01-18T16:38:45+08:00
539-U8,,0,False,2019-01-18T16:38:45+08:00
FAC-309,,0,False,2019-01-18T16:38:45+08:00
FAB-230,,0,False,2019-01-18T16:38:45+08:00
981-FZ,,0,False,2019-01-18T16:38:45+08:00
945-FN,,0,False,2019-01-18T16:38:45+08:00
440-V2,,0,False,2019-01-18T16:38:45+08:00
263-AC,,0,False,2019-01-18T16:38:45+08:00
579-U9,,0,False,2019-01-18T16:38:45+08:00
KKA-0217,,0,False,2019-01-18T16:38:45+08:00
FAE-509,,0,False,2019-01-18T16:38:45+08:00
091-FL,,0,False,2019-01-18T16:38:45+08:00
476-FS,,0,False,2019-01-18T16:38:45+08:00
FAD-667,,0,False,2019-01-18T16:38:45+08:00
FAD-863,,0,False,2019-01-18T16:38:45+08:00
586-FX,,1,False,2019-01-18T16:38:45+08:00
702-FU,,0,False,2019-01-18T16:38:45+08:00
578-FG,,0,False,2019-01-18T16:38:45+08:00
KKA-0216,,0,False,2019-01-18T16:38:45+08:00
478-FS,,0,False,2019-01-18T16:38:45+08:00
923-FE,,0,False,2019-01-18T16:38:45+08:00
292-FT,,0,False,2019-01-18T16:38:45+08:00
011-FZ,,0,False,2019-01-18T16:38:45+08:00
368-FD,,0,False,2019-01-18T16:38:45+08:00
791-FN,,0,False,2019-01-18T16:38:45+08:00
672-FG,,0,False,2019-01-18T16:38:45+08:00
KKA-3170,,0,False,2019-01-18T16:38:45+08:00
381-FE,,0,False,2019-01-18T16:38:45+08:00
842-U5,,0,False,2019-01-18T16:38:45+08:00
337-FW,,0,False,2019-01-18T16:38:45+08:00
446-FT,,0,False,2019-01-18T16:38:45+08:00
298-U7,,0,False,2019-01-18T16:38:45+08:00
399-FZ,,0,False,2019-01-18T16:38:45+08:00
009-U6,,0,False,2019-01-18T16:38:45+08:00
042-FN,,0,False,2019-01-18T16:38:45+08:00
KKA-2653,,0,False,2019-01-18T16:38:45+08:00
809-FN,,0,False,2019-01-18T16:38:45+08:00
238-FS,,0,False,2019-01-18T16:38:45+08:00
XB-012,,0,False,2019-01-18T16:38:45+08:00
760-FY,,0,False,2019-01-18T16:38:45+08:00
003-FL,,0,False,2019-01-18T16:38:45+08:00
633-U7,,0,False,2019-01-18T16:38:45+08:00
047-FN,,0,False,2019-01-18T16:38:45+08:00
260-FB,,0,False,2019-01-18T16:38:45+08:00
483-AC,,0,False,2019-01-18T16:38:45+08:00
FAG-703,,0,False,2019-01-18T16:38:45+08:00
KKA-2795,,0,False,2019-01-18T16:38:45+08:00
979-FY,,0,False,2019-01-18T16:38:45+08:00
398-FT,,0,False,2019-01-18T16:38:45+08:00
452-FN,,0,False,2019-01-18T16:38:45+08:00
646-FZ,,1,False,2019-01-18T16:38:45+08:00
FAD-133,,0,False,2019-01-18T16:38:45+08:00
532-V2,,0,False,2019-01-18T16:38:45+08:00
KKA-6262,,0,False,2019-01-18T16:38:45+08:00
FAB-295,,0,False,2019-01-18T16:38:45+08:00
678-FD,,0,False,2019-01-18T16:38:45+08:00
429-FY,,0,False,2019-01-18T16:38:45+08:00
430-FY,,0,False,2019-01-18T16:38:45+08:00
831-FQ,,0,False,2019-01-18T16:38:45+08:00
649-FZ,,1,False,2019-01-18T16:38:45+08:00
430-FN,,0,False,2019-01-18T16:38:45+08:00
FAB-297,,0,False,2019-01-18T16:38:45+08:00
KKA-1916,,0,False,2019-01-18T16:38:45+08:00
177-FB,,0,False,2019-01-18T16:38:45+08:00
FN-303,,0,False,2019-01-18T16:38:45+08:00
871-FR,,0,False,2019-01-18T16:38:45+08:00
861-XH,,0,False,2019-01-18T16:38:45+08:00
FAD-210,,0,False,2019-01-18T16:38:45+08:00
