StationGroupUID,StationGroupID,StationGroupName,StationGroupPosition,UpdateTime,VersionID
THB106－076,106－076,{'Zh_tw': '大安運動中心'},"{'PositionLon': 121.545895, 'PositionLat': 25.020302, 'GeoHash': 'wsqqmfg1b'}",2023-07-13T07:38:39+08:00,1790
THB108－004,108－004,{'Zh_tw': '聯合醫院和平院區'},"{'PositionLon': 121.506621, 'PositionLat': 25.0364645, 'GeoHash': 'wsqqkvwrv'}",2023-07-13T07:38:39+08:00,1790
THB108－013,108－013,{'Zh_tw': '中華路北站'},"{'PositionLon': 121.50944, 'PositionLat': 25.04579, 'GeoHash': 'wsqqmp2qr'}",2023-07-13T07:38:39+08:00,1790
THB108－014,108－014,{'Zh_tw': '捷運西門站'},"{'PositionLon': 121.5082415, 'PositionLat': 25.042094, 'GeoHash': 'wsqqkyz8g'}",2023-07-13T07:38:39+08:00,1790
THB108－015,108－015,{'Zh_tw': '時報大樓'},"{'PositionLon': 121.496956, 'PositionLat': 25.032942, 'GeoHash': 'wsqqktp7k'}",2023-07-13T07:38:39+08:00,1790
THB108－020,108－020,{'Zh_tw': '小南門'},"{'PositionLon': 121.50685, 'PositionLat': 25.03777, 'GeoHash': 'wsqqkvyxd'}",2023-07-13T07:38:39+08:00,1790
THB108－022,108－022,{'Zh_tw': '萬華車站'},"{'PositionLon': 121.500507, 'PositionLat': 25.032975, 'GeoHash': 'wsqqkv1gx'}",2023-07-13T07:38:39+08:00,1790
THB110－001,110－001,{'Zh_tw': '松壽路口'},"{'PositionLon': 121.56665, 'PositionLat': 25.03562, 'GeoHash': 'wsqqqmd5h'}",2023-07-13T07:38:39+08:00,1790
THB110－002,110－002,{'Zh_tw': '市政府(松壽)'},"{'PositionLon': 121.564607, 'PositionLat': 25.035999, 'GeoHash': 'wsqqqm8tk'}",2023-07-13T07:38:39+08:00,1790
THB110－004,110－004,{'Zh_tw': '喬治商職'},"{'PositionLon': 121.555105, 'PositionLat': 25.026721, 'GeoHash': 'wsqqq5cxp'}",2023-07-13T07:38:39+08:00,1790
THB110－005,110－005,{'Zh_tw': '三興國小(臨江街觀光夜市)'},"{'PositionLon': 121.556626, 'PositionLat': 25.028238, 'GeoHash': 'wsqqqh6b4'}",2023-07-13T07:38:39+08:00,1790
THB110－008,110－008,{'Zh_tw': '世貿中心'},"{'PositionLon': 121.56011, 'PositionLat': 25.03355, 'GeoHash': 'wsqqqjjqg'}",2023-07-13T07:38:39+08:00,1790
THB110－009,110－009,{'Zh_tw': '市府轉運站'},"{'PositionLon': 121.56449, 'PositionLat': 25.04077, 'GeoHash': 'wsqqqq891'}",2023-07-13T07:38:39+08:00,1790
THB110－014,110－014,{'Zh_tw': '松山前站'},"{'PositionLon': 121.577647, 'PositionLat': 25.047097, 'GeoHash': 'wsqqqxdju'}",2023-07-13T07:38:39+08:00,1790
THB110－015,110－015,{'Zh_tw': '台北君悅酒店'},"{'PositionLon': 121.56335, 'PositionLat': 25.03531, 'GeoHash': 'wsqqqjx9r'}",2023-07-13T07:38:39+08:00,1790
THB110－016,110－016,{'Zh_tw': '台北君悅酒店'},"{'PositionLon': 121.56292, 'PositionLat': 25.03567, 'GeoHash': 'wsqqqjx7m'}",2023-07-13T07:38:39+08:00,1790
THB110－017,110－017,{'Zh_tw': '松山高中(松隆)'},"{'PositionLon': 121.56759, 'PositionLat': 25.04384, 'GeoHash': 'wsqqqr4ff'}",2023-07-13T07:38:39+08:00,1790
THB110－018,110－018,{'Zh_tw': '聯合報'},"{'PositionLon': 121.56277, 'PositionLat': 25.04133, 'GeoHash': 'wsqqqnxk3'}",2023-07-13T07:38:39+08:00,1790
THB110－021,110－021,{'Zh_tw': '吳興街口'},"{'PositionLon': 121.558796913472, 'PositionLat': 25.0317880090936, 'GeoHash': 'wsqqqhukt'}",2023-07-13T07:38:39+08:00,1790
THB110－023,110－023,{'Zh_tw': '松山高中(基隆路)'},"{'PositionLon': 121.56651, 'PositionLat': 25.04423, 'GeoHash': 'wsqqqr4j0'}",2023-07-13T07:38:39+08:00,1790
THB110－026,110－026,{'Zh_tw': '捷運永春站(松山)'},"{'PositionLon': 121.577795, 'PositionLat': 25.041891, 'GeoHash': 'wsqqqwdpx'}",2023-07-13T07:38:39+08:00,1790
THB110－034,110－034,{'Zh_tw': '松山車站(松隆)'},"{'PositionLon': 121.57893, 'PositionLat': 25.04821, 'GeoHash': 'wsqqqxgh6'}",2023-07-13T07:38:39+08:00,1790
THB110－035,110－035,{'Zh_tw': '捷運台北101/世貿站(信義)'},"{'PositionLon': 121.564501, 'PositionLat': 25.033037, 'GeoHash': 'wsqqqm0s4'}",2023-07-13T07:38:39+08:00,1790
THB111－012,111－012,{'Zh_tw': '士林行政中心'},"{'PositionLon': 121.52045, 'PositionLat': 25.09278, 'GeoHash': 'wsqqv202p'}",2023-07-13T07:38:39+08:00,1790
THB111－013,111－013,{'Zh_tw': '捷運劍潭站(北藝中心)'},"{'PositionLon': 121.524995, 'PositionLat': 25.0852, 'GeoHash': 'wsqqtqegc'}",2023-07-13T07:38:39+08:00,1790
THB111－016,111－016,{'Zh_tw': '福林國小'},"{'PositionLon': 121.52932, 'PositionLat': 25.09609, 'GeoHash': 'wsqqv2wgq'}",2023-07-13T07:38:39+08:00,1790
THB111－017,111－017,{'Zh_tw': '士林官邸(中正)'},"{'PositionLon': 121.531525, 'PositionLat': 25.09647, 'GeoHash': 'wsqqv88t9'}",2023-07-13T07:38:39+08:00,1790
THB111－018,111－018,{'Zh_tw': '泰北中學'},"{'PositionLon': 121.533615, 'PositionLat': 25.097465, 'GeoHash': 'wsqqv8f56'}",2023-07-13T07:38:39+08:00,1790
THB111－046,111－046,{'Zh_tw': '捷運芝山站(戲曲中心)'},"{'PositionLon': 121.52055, 'PositionLat': 25.102585, 'GeoHash': 'wsqqv3b94'}",2023-07-13T07:38:39+08:00,1790
THB111－055,111－055,{'Zh_tw': '士林市場(銘傳會館)'},"{'PositionLon': 121.523707, 'PositionLat': 25.088174, 'GeoHash': 'wsqqtr4v5'}",2023-07-13T07:38:39+08:00,1790
THB111－070,111－070,{'Zh_tw': '金華新生路口'},"{'PositionLon': 121.533715, 'PositionLat': 25.030625, 'GeoHash': 'wsqqmsdju'}",2023-07-13T07:38:39+08:00,1790
THB111－072,111－072,{'Zh_tw': '圓山皇宮大廈'},"{'PositionLon': 121.52371, 'PositionLat': 25.0833, 'GeoHash': 'wsqqtq6bg'}",2023-07-13T07:38:39+08:00,1790
THB111－077,111－077,{'Zh_tw': '陽明高中'},"{'PositionLon': 121.51758, 'PositionLat': 25.091785, 'GeoHash': 'wsqqtpy6h'}",2023-07-13T07:38:39+08:00,1790
THB111－079,111－079,{'Zh_tw': '士林國中'},"{'PositionLon': 121.5229, 'PositionLat': 25.09473, 'GeoHash': 'wsqqv2672'}",2023-07-13T07:38:39+08:00,1790
THB111－080,111－080,{'Zh_tw': '故宮路口'},"{'PositionLon': 121.54537, 'PositionLat': 25.097625, 'GeoHash': 'wsqqvbfsk'}",2023-07-13T07:38:39+08:00,1790
THB111－081,111－081,{'Zh_tw': '雙溪公園'},"{'PositionLon': 121.538105, 'PositionLat': 25.097915, 'GeoHash': 'wsqqv8vmg'}",2023-07-13T07:38:39+08:00,1790
THB111－082,111－082,{'Zh_tw': '國立科教館'},"{'PositionLon': 121.517394, 'PositionLat': 25.095327, 'GeoHash': 'wsqqv0qqb'}",2023-07-13T07:38:39+08:00,1790
THB112－029,112－029,{'Zh_tw': '石牌'},"{'PositionLon': 121.512335, 'PositionLat': 25.109804, 'GeoHash': 'wsqqv54e4'}",2023-07-13T07:38:39+08:00,1790
THB112－059,112－059,{'Zh_tw': '明德國中'},"{'PositionLon': 121.51777, 'PositionLat': 25.10712, 'GeoHash': 'wsqqv4we9'}",2023-07-13T07:38:39+08:00,1790
THB112－060,112－060,{'Zh_tw': '奎山國中'},"{'PositionLon': 121.5217985, 'PositionLat': 25.112542, 'GeoHash': 'wsqqv797p'}",2023-07-13T07:38:39+08:00,1790
THB112－061,112－061,{'Zh_tw': '宏國新村'},"{'PositionLon': 121.52031, 'PositionLat': 25.115765, 'GeoHash': 'wsqqvk0mu'}",2023-07-13T07:38:39+08:00,1790
THB112－062,112－062,{'Zh_tw': '振興醫院'},"{'PositionLon': 121.52177, 'PositionLat': 25.1176, 'GeoHash': 'wsqqvk92w'}",2023-07-13T07:38:39+08:00,1790
THB112－063,112－063,{'Zh_tw': '振興醫院'},"{'PositionLon': 121.52212, 'PositionLat': 25.1181, 'GeoHash': 'wsqqvk9ew'}",2023-07-13T07:38:39+08:00,1790
THB114－001,114－001,{'Zh_tw': '石潭公園(成功)'},"{'PositionLon': 121.59114, 'PositionLat': 25.061245, 'GeoHash': 'wsqqwf7bq'}",2023-07-13T07:38:39+08:00,1790
THB114－002,114－002,{'Zh_tw': '舊宗路一段'},"{'PositionLon': 121.580874, 'PositionLat': 25.0579355, 'GeoHash': 'wsqqw9smp'}",2023-07-13T07:38:39+08:00,1790
THB114－003,114－003,{'Zh_tw': '內湖行政中心'},"{'PositionLon': 121.5884, 'PositionLat': 25.069, 'GeoHash': 'wsqqwg9vx'}",2023-07-13T07:38:39+08:00,1790
THB114－004,114－004,{'Zh_tw': '陽光抽水站'},"{'PositionLon': 121.5744, 'PositionLat': 25.07215, 'GeoHash': 'wsqqwkpzb'}",2023-07-13T07:38:39+08:00,1790
THB114－005,114－005,{'Zh_tw': '潭美國小(成功)'},"{'PositionLon': 121.59114, 'PositionLat': 25.061245, 'GeoHash': 'wsqqwf7bq'}",2023-07-13T07:38:39+08:00,1790
THB114－007,114－007,{'Zh_tw': '時報廣場'},"{'PositionLon': 121.5827565, 'PositionLat': 25.068346, 'GeoHash': 'wsqqwetce'}",2023-07-13T07:38:39+08:00,1790
THB114－008,114－008,{'Zh_tw': '港墘路'},"{'PositionLon': 121.574605, 'PositionLat': 25.0759, 'GeoHash': 'wsqqwkzvt'}",2023-07-13T07:38:39+08:00,1790
THB114－013,114－013,{'Zh_tw': '瑞光路'},"{'PositionLon': 121.577615, 'PositionLat': 25.07476, 'GeoHash': 'wsqqwsdp5'}",2023-07-13T07:38:39+08:00,1790
THB114－014,114－014,{'Zh_tw': '瑞光港墘路口'},"{'PositionLon': 121.572516160306, 'PositionLat': 25.0774927048662, 'GeoHash': 'wsqqwmnqu'}",2023-07-13T07:38:39+08:00,1790
THB114－015,114－015,{'Zh_tw': '仁寶大樓'},"{'PositionLon': 121.56864, 'PositionLat': 25.079295, 'GeoHash': 'wsqqwme96'}",2023-07-13T07:38:39+08:00,1790
THB114－016,114－016,{'Zh_tw': '治磐新村'},"{'PositionLon': 121.56396, 'PositionLat': 25.08314, 'GeoHash': 'wsqqwq0pv'}",2023-07-13T07:38:39+08:00,1790
THB114－017,114－017,{'Zh_tw': '潭美公園'},"{'PositionLon': 121.5857345, 'PositionLat': 25.059414, 'GeoHash': 'wsqqwcbj8'}",2023-07-13T07:38:39+08:00,1790
THB114－018,114－018,{'Zh_tw': '捷運港墘站'},"{'PositionLon': 121.575072333333, 'PositionLat': 25.0800603333333, 'GeoHash': 'wsqqwt8mb'}",2023-07-13T07:38:39+08:00,1790
THB114－020,114－020,{'Zh_tw': '新湖一路口'},"{'PositionLon': 121.57886, 'PositionLat': 25.06078, 'GeoHash': 'wsqqwd5j8'}",2023-07-13T07:38:39+08:00,1790
THB114－021,114－021,{'Zh_tw': '上灣仔'},"{'PositionLon': 121.5908, 'PositionLat': 25.068005, 'GeoHash': 'wsqqwg7xw'}",2023-07-13T07:38:39+08:00,1790
THB114－022,114－022,{'Zh_tw': '國防醫學中心'},"{'PositionLon': 121.59, 'PositionLat': 25.07105, 'GeoHash': 'wsqqwu51k'}",2023-07-13T07:38:39+08:00,1790
THB114－023,114－023,{'Zh_tw': '方濟中學'},"{'PositionLon': 121.5901, 'PositionLat': 25.077, 'GeoHash': 'wsqqwv5hn'}",2023-07-13T07:38:39+08:00,1790
THB114－024,114－024,{'Zh_tw': '內湖高中'},"{'PositionLon': 121.58791, 'PositionLat': 25.078795, 'GeoHash': 'wsqqwv3we'}",2023-07-13T07:38:39+08:00,1790
THB114－025,114－025,{'Zh_tw': '捷運文德站(碧湖公園)'},"{'PositionLon': 121.584408834043, 'PositionLat': 25.07863558624, 'GeoHash': 'wsqqwtrjd'}",2023-07-13T07:38:39+08:00,1790
THB114－026,114－026,{'Zh_tw': '西湖圖書館(湖光教會)'},"{'PositionLon': 121.578525, 'PositionLat': 25.078745, 'GeoHash': 'wsqqwt6y2'}",2023-07-13T07:38:39+08:00,1790
THB114－027,114－027,{'Zh_tw': '麗山高中(港墘)'},"{'PositionLon': 121.57833, 'PositionLat': 25.08288, 'GeoHash': 'wsqqww4wk'}",2023-07-13T07:38:39+08:00,1790
THB114－028,114－028,{'Zh_tw': '麗山新村'},"{'PositionLon': 121.574185, 'PositionLat': 25.08514, 'GeoHash': 'wsqqwqxee'}",2023-07-13T07:38:39+08:00,1790
THB114－029,114－029,{'Zh_tw': '德明財經科技大學(環山)'},"{'PositionLon': 121.56796, 'PositionLat': 25.086475, 'GeoHash': 'wsqqwqg56'}",2023-07-13T07:38:39+08:00,1790
THB114－030,114－030,{'Zh_tw': '西湖國中'},"{'PositionLon': 121.565525, 'PositionLat': 25.085425, 'GeoHash': 'wsqqwq9m4'}",2023-07-13T07:38:39+08:00,1790
THB114－031,114－031,{'Zh_tw': '南京舊宗路口'},"{'PositionLon': 121.57978, 'PositionLat': 25.05623, 'GeoHash': 'wsqqw97en'}",2023-07-13T07:38:39+08:00,1790
THB114－033,114－033,{'Zh_tw': '文湖國小'},"{'PositionLon': 121.56152, 'PositionLat': 25.08438, 'GeoHash': 'wsqqwnqrh'}",2023-07-13T07:38:39+08:00,1790
THB115－002,115－002,{'Zh_tw': '玉成里'},"{'PositionLon': 121.580796666667, 'PositionLat': 25.0510686666667, 'GeoHash': 'wsqqw8kmj'}",2023-07-13T07:38:39+08:00,1790
THB115－005,115－005,{'Zh_tw': '玉成國小'},"{'PositionLon': 121.59183, 'PositionLat': 25.05408, 'GeoHash': 'wsqqwbuqw'}",2023-07-13T07:38:39+08:00,1790
THB115－006,115－006,{'Zh_tw': '捷運南港展覽館站(經貿二)'},"{'PositionLon': 121.6171, 'PositionLat': 25.05617, 'GeoHash': 'wsqqx3qfg'}",2023-07-13T07:38:39+08:00,1790
THB115－007,115－007,{'Zh_tw': '捷運南港展覽館站(南港路)'},"{'PositionLon': 121.617755, 'PositionLat': 25.05501, 'GeoHash': 'wsqqx3pk5'}",2023-07-13T07:38:39+08:00,1790
THB115－008,115－008,{'Zh_tw': '南港展覽館'},"{'PositionLon': 121.615845, 'PositionLat': 25.05527, 'GeoHash': 'wsqqx3jvw'}",2023-07-13T07:38:39+08:00,1790
THB115－009,115－009,{'Zh_tw': '南港'},"{'PositionLon': 121.613561, 'PositionLat': 25.055443, 'GeoHash': 'wsqqx3hq9'}",2023-07-13T07:38:39+08:00,1790
THB115－011,115－011,{'Zh_tw': '台肥新村'},"{'PositionLon': 121.60333, 'PositionLat': 25.053815, 'GeoHash': 'wsqqx0uv4'}",2023-07-13T07:38:39+08:00,1790
THB115－012,115－012,{'Zh_tw': '南港輪胎'},"{'PositionLon': 121.600495, 'PositionLat': 25.05342, 'GeoHash': 'wsqqx0ff8'}",2023-07-13T07:38:39+08:00,1790
THB115－014,115－014,{'Zh_tw': '土地公廟'},"{'PositionLon': 121.5960765, 'PositionLat': 25.054385, 'GeoHash': 'wsqqwcp83'}",2023-07-13T07:38:39+08:00,1790
THB115－017,115－017,{'Zh_tw': '南港車站'},"{'PositionLon': 121.60717, 'PositionLat': 25.05319, 'GeoHash': 'wsqqx0z9k'}",2023-07-13T07:38:39+08:00,1790
THB115－020,115－020,{'Zh_tw': '南港轉運站西站'},"{'PositionLon': 121.60652, 'PositionLat': 25.05212, 'GeoHash': 'wsqqx0x5j'}",2023-07-13T07:38:39+08:00,1790
THB115－022,115－022,{'Zh_tw': '西新里'},"{'PositionLon': 121.587855, 'PositionLat': 25.053025, 'GeoHash': 'wsqqwbc86'}",2023-07-13T07:38:39+08:00,1790
THB115－024,115－024,{'Zh_tw': '松山磚廠'},"{'PositionLon': 121.58505, 'PositionLat': 25.052595, 'GeoHash': 'wsqqw8xtc'}",2023-07-13T07:38:39+08:00,1790
THB115－025,115－025,{'Zh_tw': '西新里(新新公園)'},"{'PositionLon': 121.589848, 'PositionLat': 25.053363, 'GeoHash': 'wsqqwbg42'}",2023-07-13T07:38:39+08:00,1790
THB116－003,116－003,{'Zh_tw': '捷運景美站'},"{'PositionLon': 121.54063, 'PositionLat': 24.992685, 'GeoHash': 'wsqqjtz0v'}",2023-07-13T07:38:39+08:00,1790
THB116－005,116－005,{'Zh_tw': '捷運萬隆站'},"{'PositionLon': 121.539205, 'PositionLat': 25.001495, 'GeoHash': 'wsqqjxqhk'}",2023-07-13T07:38:39+08:00,1790
THB116－011,116－011,{'Zh_tw': '萬芳路口'},"{'PositionLon': 121.571465, 'PositionLat': 24.993465, 'GeoHash': 'wsqqnmvtk'}",2023-07-13T07:38:39+08:00,1790
THB116－012,116－012,{'Zh_tw': '木柵高工'},"{'PositionLon': 121.57231, 'PositionLat': 24.99609, 'GeoHash': 'wsqqnqqkb'}",2023-07-13T07:38:39+08:00,1790
THB116－013,116－013,{'Zh_tw': '捷運木柵站'},"{'PositionLon': 121.573988, 'PositionLat': 24.997606, 'GeoHash': 'wsqqnqxmx'}",2023-07-13T07:38:39+08:00,1790
THB116－029,116－029,{'Zh_tw': '財政園區'},"{'PositionLon': 121.54114, 'PositionLat': 24.99549, 'GeoHash': 'wsqqjwr93'}",2023-07-13T07:38:39+08:00,1790
THB116－031,116－031,{'Zh_tw': '武功國小(羅斯福)'},"{'PositionLon': 121.53884, 'PositionLat': 25.0029, 'GeoHash': 'wsqqjxtuk'}",2023-07-13T07:38:39+08:00,1790
THB116－032,116－032,{'Zh_tw': '師大分部'},"{'PositionLon': 121.538305, 'PositionLat': 25.008, 'GeoHash': 'wsqqm8t6p'}",2023-07-13T07:38:39+08:00,1790
THB116－033,116－033,{'Zh_tw': '捷運動物園站'},"{'PositionLon': 121.58024, 'PositionLat': 24.9987, 'GeoHash': 'wsqqnwu5b'}",2023-07-13T07:38:39+08:00,1790
THB116－040,116－040,{'Zh_tw': '政大'},"{'PositionLon': 121.57477, 'PositionLat': 24.98781, 'GeoHash': 'wsqqnsbh9'}",2023-07-13T07:38:39+08:00,1790
THB116－044,116－044,{'Zh_tw': '萬壽橋頭(新光)'},"{'PositionLon': 121.57381, 'PositionLat': 24.993135, 'GeoHash': 'wsqqnmz7e'}",2023-07-13T07:38:39+08:00,1790
THB116－045,116－045,{'Zh_tw': '貓纜動物園站'},"{'PositionLon': 121.57785, 'PositionLat': 24.99704, 'GeoHash': 'wsqqnwd63'}",2023-07-13T07:38:39+08:00,1790
THB116－049,116－049,{'Zh_tw': '師大分部'},"{'PositionLon': 121.538405, 'PositionLat': 25.00765, 'GeoHash': 'wsqqm8t84'}",2023-07-13T07:38:39+08:00,1790
THB116－072,116－072,{'Zh_tw': '象頭埔'},"{'PositionLon': 121.590279, 'PositionLat': 25.000123, 'GeoHash': 'wsqqnz5k6'}",2023-07-13T07:38:39+08:00,1790
THB116－074,116－074,{'Zh_tw': '萬福橋'},"{'PositionLon': 121.585325, 'PositionLat': 25.003114, 'GeoHash': 'wsqqnxxtx'}",2023-07-13T07:38:39+08:00,1790
THB200－001,200－001,{'Zh_tw': '南榮公墓(英仁里)'},"{'PositionLon': 121.74052, 'PositionLat': 25.11317, 'GeoHash': 'wsqwf78wz'}",2023-07-13T07:38:39+08:00,1790
THB200－002,200－002,{'Zh_tw': '蓬萊隧道北口'},"{'PositionLon': 121.74376, 'PositionLat': 25.11845, 'GeoHash': 'wsqwfkeje'}",2023-07-13T07:38:39+08:00,1790
THB200－003,200－003,{'Zh_tw': '三坑'},"{'PositionLon': 121.74301, 'PositionLat': 25.12338, 'GeoHash': 'wsqwfmdd3'}",2023-07-13T07:38:39+08:00,1790
THB200－004,200－004,{'Zh_tw': '仁二路(二信循環站)'},"{'PositionLon': 121.743121, 'PositionLat': 25.129786, 'GeoHash': 'wsqwfqdxs'}",2023-07-13T07:38:39+08:00,1790
THB200－005,200－005,{'Zh_tw': '愛六路口'},"{'PositionLon': 121.747279, 'PositionLat': 25.128568, 'GeoHash': 'wsqwfqt8t'}",2023-07-13T07:38:39+08:00,1790
THB200－006,200－006,{'Zh_tw': '愛九路口'},"{'PositionLon': 121.752384, 'PositionLat': 25.127936, 'GeoHash': 'wsqwfw3ku'}",2023-07-13T07:38:39+08:00,1790
THB200－008,200－008,{'Zh_tw': '英仁里'},"{'PositionLon': 121.740115, 'PositionLat': 25.113045, 'GeoHash': 'wsqwf78qn'}",2023-07-13T07:38:39+08:00,1790
THB200－009,200－009,{'Zh_tw': '寶明寺'},"{'PositionLon': 121.74303, 'PositionLat': 25.11549, 'GeoHash': 'wsqwfk4s6'}",2023-07-13T07:38:39+08:00,1790
THB200－010,200－010,{'Zh_tw': '南榮國小'},"{'PositionLon': 121.743723, 'PositionLat': 25.1184309, 'GeoHash': 'wsqwfkej6'}",2023-07-13T07:38:39+08:00,1790
THB200－011,200－011,{'Zh_tw': '南榮路'},"{'PositionLon': 121.7430278, 'PositionLat': 25.12335283, 'GeoHash': 'wsqwfmdd4'}",2023-07-13T07:38:39+08:00,1790
THB200－012,200－012,{'Zh_tw': '南榮路口'},"{'PositionLon': 121.742061, 'PositionLat': 25.1266065, 'GeoHash': 'wsqwfq1v5'}",2023-07-13T07:38:39+08:00,1790
THB200－013,200－013,{'Zh_tw': '忠四路'},"{'PositionLon': 121.7397948, 'PositionLat': 25.1279208, 'GeoHash': 'wsqwfq2hw'}",2023-07-13T07:38:39+08:00,1790
THB200－014,200－014,{'Zh_tw': '成功市場'},"{'PositionLon': 121.736863333333, 'PositionLat': 25.1281033333333, 'GeoHash': 'wsqwfnqjf'}",2023-07-13T07:38:39+08:00,1790
THB200－016,200－016,{'Zh_tw': '主普壇'},"{'PositionLon': 121.74081, 'PositionLat': 25.12749, 'GeoHash': 'wsqwfq2fn'}",2023-07-13T07:38:39+08:00,1790
THB200－017,200－017,{'Zh_tw': '南榮國小'},"{'PositionLon': 121.743274, 'PositionLat': 25.119856, 'GeoHash': 'wsqwfkftz'}",2023-07-13T07:38:39+08:00,1790
THB200－018,200－018,{'Zh_tw': '南榮路口'},"{'PositionLon': 121.74205, 'PositionLat': 25.12657, 'GeoHash': 'wsqwfq1ug'}",2023-07-13T07:38:39+08:00,1790
THB200－019,200－019,{'Zh_tw': '城隍廟'},"{'PositionLon': 121.740434, 'PositionLat': 25.13112, 'GeoHash': 'wsqwfqbxm'}",2023-07-13T07:38:39+08:00,1790
THB201－001,201－001,{'Zh_tw': '署立醫院'},"{'PositionLon': 121.74783, 'PositionLat': 25.12962, 'GeoHash': 'wsqwfqwnd'}",2023-07-13T07:38:39+08:00,1790
THB201－002,201－002,{'Zh_tw': '義七路口'},"{'PositionLon': 121.75273, 'PositionLat': 25.128855, 'GeoHash': 'wsqwfw9dh'}",2023-07-13T07:38:39+08:00,1790
THB201－003,201－003,{'Zh_tw': '月眉路口'},"{'PositionLon': 121.756869, 'PositionLat': 25.127983, 'GeoHash': 'wsqwfwkth'}",2023-07-13T07:38:39+08:00,1790
THB201－004,201－004,{'Zh_tw': '第一特獎社區'},"{'PositionLon': 121.782359, 'PositionLat': 25.133081, 'GeoHash': 'wsqwgpr4y'}",2023-07-13T07:38:39+08:00,1790
THB201－005,201－005,{'Zh_tw': '基隆女中'},"{'PositionLon': 121.75956, 'PositionLat': 25.12854, 'GeoHash': 'wsqwfww87'}",2023-07-13T07:38:39+08:00,1790
THB201－023,201－023,{'Zh_tw': '麗景江山社區'},"{'PositionLon': 121.78185, 'PositionLat': 25.13174, 'GeoHash': 'wsqwgpnff'}",2023-07-13T07:38:39+08:00,1790
THB201－024,201－024,{'Zh_tw': '孝東路'},"{'PositionLon': 121.77946, 'PositionLat': 25.12853, 'GeoHash': 'wsqwgnt07'}",2023-07-13T07:38:39+08:00,1790
THB201－025,201－025,{'Zh_tw': '義二路口'},"{'PositionLon': 121.745748, 'PositionLat': 25.1298145, 'GeoHash': 'wsqwfqsxc'}",2023-07-13T07:38:39+08:00,1790
THB201－026,201－026,{'Zh_tw': '八斗高中'},"{'PositionLon': 121.78951, 'PositionLat': 25.13952, 'GeoHash': 'wsqx52s2m'}",2023-07-13T07:38:39+08:00,1790
THB201－027,201－027,{'Zh_tw': '海洋世界'},"{'PositionLon': 121.78709, 'PositionLat': 25.13577, 'GeoHash': 'wsqwgrfdk'}",2023-07-13T07:38:39+08:00,1790
THB201－028,201－028,{'Zh_tw': '義六路口'},"{'PositionLon': 121.750717, 'PositionLat': 25.1283, 'GeoHash': 'wsqwfw2nv'}",2023-07-13T07:38:39+08:00,1790
THB201－029,201－029,{'Zh_tw': '信義國中'},"{'PositionLon': 121.767943, 'PositionLat': 25.1278025, 'GeoHash': 'wsqwfyksn'}",2023-07-13T07:38:39+08:00,1790
THB201－030,201－030,{'Zh_tw': '地方法院'},"{'PositionLon': 121.764311, 'PositionLat': 25.1282265, 'GeoHash': 'wsqwfy6nd'}",2023-07-13T07:38:39+08:00,1790
THB201－031,201－031,{'Zh_tw': '義九路口'},"{'PositionLon': 121.7554335, 'PositionLat': 25.1281865, 'GeoHash': 'wsqwfw7w7'}",2023-07-13T07:38:39+08:00,1790
THB201－032,201－032,{'Zh_tw': '又一村'},"{'PositionLon': 121.782704, 'PositionLat': 25.13432, 'GeoHash': 'wsqwgpx6n'}",2023-07-13T07:38:39+08:00,1790
THB201－033,201－033,{'Zh_tw': '孝東路'},"{'PositionLon': 121.7800535, 'PositionLat': 25.1287575, 'GeoHash': 'wsqwgnt98'}",2023-07-13T07:38:39+08:00,1790
THB201－034,201－034,{'Zh_tw': '住安城堡社區'},"{'PositionLon': 121.776184, 'PositionLat': 25.128286, 'GeoHash': 'wsqwgn6wy'}",2023-07-13T07:38:39+08:00,1790
THB201－035,201－035,{'Zh_tw': '培德工家'},"{'PositionLon': 121.773217, 'PositionLat': 25.128906, 'GeoHash': 'wsqwgn8d3'}",2023-07-13T07:38:39+08:00,1790
THB201－037,201－037,{'Zh_tw': '東光市場'},"{'PositionLon': 121.7660005, 'PositionLat': 25.1274605, 'GeoHash': 'wsqwfy761'}",2023-07-13T07:38:39+08:00,1790
THB201－038,201－038,{'Zh_tw': '東明市場'},"{'PositionLon': 121.763021, 'PositionLat': 25.128199, 'GeoHash': 'wsqwfy3nk'}",2023-07-13T07:38:39+08:00,1790
THB201－039,201－039,{'Zh_tw': '市立醫院'},"{'PositionLon': 121.760944, 'PositionLat': 25.128743, 'GeoHash': 'wsqwfwx9e'}",2023-07-13T07:38:39+08:00,1790
THB201－040,201－040,{'Zh_tw': '光華巷口'},"{'PositionLon': 121.760645, 'PositionLat': 25.127708, 'GeoHash': 'wsqwfwr7s'}",2023-07-13T07:38:39+08:00,1790
THB202－001,202－001,{'Zh_tw': '海大(體育館)'},"{'PositionLon': 121.78079, 'PositionLat': 25.150155, 'GeoHash': 'wsqx54qn6'}",2023-07-13T07:38:39+08:00,1790
THB202－002,202－002,{'Zh_tw': '八斗子'},"{'PositionLon': 121.7959314, 'PositionLat': 25.1395254, 'GeoHash': 'wsqx58906'}",2023-07-13T07:38:39+08:00,1790
