PlateNumb,StopUID,StopID,StopName,RouteUID,RouteID,RouteName,SubRouteUID,SubRouteID,SubRouteName,Direction,StopSequence,StopStatus,NextBusTime,SrcUpdateTime,UpdateTime
,KIN141-1729,141-1729,"{'Zh_tw': '瓊林坑道', 'En': 'Qionglin Tunnel'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",0,16,1,2023-07-14T07:42:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN141-1731,141-1731,"{'Zh_tw': '瓊林聚落', 'En': 'Qionglin'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",0,17,1,2023-07-14T07:43:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN141-1733,141-1733,"{'Zh_tw': '瓊林一', 'En': 'Qionglin 1'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",0,18,1,2023-07-14T07:43:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN141-1735,141-1735,"{'Zh_tw': '瓊林二', 'En': 'Qionglin 2'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",0,19,1,2023-07-14T07:44:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN141-1739,141-1739,"{'Zh_tw': '陳仔山', 'En': 'Chenzaishan'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",0,21,1,2023-07-14T07:46:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN141-1741,141-1741,"{'Zh_tw': '勝利崗', 'En': 'Shengligang'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",0,22,1,2023-07-14T07:46:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN141-1743,141-1743,"{'Zh_tw': '民航站', 'En': 'CAAC Stop'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",0,24,1,2023-07-14T07:49:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN141-1745,141-1745,"{'Zh_tw': '乳山遊客中心', 'En': 'Rushan Visitor Center'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",0,26,1,2023-07-14T07:52:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN141-1747,141-1747,"{'Zh_tw': '金門酒廠', 'En': 'Kinmen Distillery'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",0,27,1,2023-07-14T07:54:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN141-1749,141-1749,"{'Zh_tw': '殯葬所', 'En': 'Mortuary Services Office'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",0,28,1,2023-07-14T07:54:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN141-1751,141-1751,"{'Zh_tw': '東洲', 'En': 'Dongjhou'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",0,31,1,2023-07-14T07:56:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN141-1753,141-1753,"{'Zh_tw': '下后垵', 'En': 'Siahou-an'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",0,32,1,2023-07-14T07:56:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN141-1755,141-1755,"{'Zh_tw': '議會山莊', 'En': 'Yihuei Village'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",0,33,1,2023-07-14T07:57:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN141-1757,141-1757,"{'Zh_tw': '金山路口', 'En': 'Jinshan Rd.'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",0,34,1,2023-07-14T07:57:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN141-1759,141-1759,"{'Zh_tw': '縣議會', 'En': 'County Council'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",0,35,1,2023-07-14T07:58:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN141-1761,141-1761,"{'Zh_tw': '燦坤一', 'En': 'TsannKuen 1'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",0,36,1,2023-07-14T07:58:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN141-1763,141-1763,"{'Zh_tw': '迴龍廟', 'En': 'Hueilong Temple'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",0,37,1,2023-07-14T07:59:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN141-1767,141-1767,"{'Zh_tw': '體育館', 'En': 'Gymnasium'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",0,39,1,2023-07-14T08:00:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN141-1769,141-1769,"{'Zh_tw': '金城國中', 'En': 'Jincheng Junior High School'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",0,40,1,2023-07-14T08:02:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN141-1773,141-1773,"{'Zh_tw': '中正國小', 'En': 'ZhongZheng Elementary School'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",0,42,1,2023-07-14T08:03:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN141-1775,141-1775,"{'Zh_tw': '衛生所', 'En': 'Health Center'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",0,43,1,2023-07-14T08:03:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN141-1777,141-1777,"{'Zh_tw': '金城站', 'En': 'Jincheng Station'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",0,44,1,2023-07-14T08:05:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN141-19461,141-19461,"{'Zh_tw': '瓊徑路', 'En': 'Qiongjing Rd.'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",0,13,1,2023-07-14T07:39:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN141-19462,141-19462,"{'Zh_tw': '鏡山岩', 'En': 'Jingshan Rock'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",0,11,1,2023-07-14T07:38:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN141-2229,141-2229,"{'Zh_tw': '環保局', 'En': 'Environmental Protection Bureau'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",0,23,1,2023-07-14T07:47:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN141-30084,141-30084,"{'Zh_tw': '桃園環南路口', 'En': 'Taoyuan Huannan Rd.'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",0,25,1,2023-07-14T07:51:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN141-6007,141-6007,"{'Zh_tw': '西南門里公所', 'En': 'Xinanmen Office'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",0,41,1,2023-07-14T08:02:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN141-6013,141-6013,"{'Zh_tw': '北堤路', 'En': 'Beiti Rd.'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",0,38,1,2023-07-14T08:00:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN141-7639,141-7639,"{'Zh_tw': '銅像', 'En': 'Bronze Statue'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",0,8,1,2023-07-14T07:35:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN141-9994,141-9994,"{'Zh_tw': '國校瓊義路', 'En': 'Guoxiao'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",KIN141,141,"{'Zh_tw': '藍1往金城繞環保局', 'En': 'Blue 1 Bound for Jincheng pass Environmental Protection Bureau'}",0,20,1,2023-07-14T07:44:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1511-19451,1511-19451,"{'Zh_tw': '東林尾', 'En': 'Donglinwei'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",0,23,1,2023-07-14T07:42:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1511-30100,1511-30100,"{'Zh_tw': '湖下忠義廟', 'En': 'HuXiaZhongYiMiao'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",0,25,1,2023-07-14T07:44:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1511-41073,1511-41073,"{'Zh_tw': '金門橋頭', 'En': 'Kinmen Bridge Head'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",0,11,1,2023-07-14T07:25:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1511-41074,1511-41074,"{'Zh_tw': '烈嶼橋頭(黃厝)', 'En': 'Liehyu Bridge Head(Huangcu)'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",0,12,1,2023-07-14T07:34:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1511-7701,1511-7701,"{'Zh_tw': '金城站', 'En': 'Jincheng Station'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",0,1,1,2023-07-14T07:20:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1511-7703,1511-7703,"{'Zh_tw': '衛生所', 'En': 'Health Center'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",0,2,1,2023-07-14T07:20:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1511-7705,1511-7705,"{'Zh_tw': '中正國小', 'En': 'ZhongZheng Elementary School'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",0,3,1,2023-07-14T07:20:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1511-7707,1511-7707,"{'Zh_tw': '金門高中', 'En': 'Kinmen Senior High School'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",0,4,1,2023-07-14T07:22:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1511-7709,1511-7709,"{'Zh_tw': '舊渡口', 'En': 'Jiudukou'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",0,5,1,2023-07-14T07:23:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1511-7711,1511-7711,"{'Zh_tw': '長鴻山莊', 'En': 'Changhong Village'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",0,6,1,2023-07-14T07:23:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1511-7713,1511-7713,"{'Zh_tw': '將軍廟', 'En': 'Jiangjun Temple'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",0,7,1,2023-07-14T07:23:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1511-7715,1511-7715,"{'Zh_tw': '下埔下', 'En': 'Xiapuxia'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",0,8,1,2023-07-14T07:24:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1511-7717,1511-7717,"{'Zh_tw': '修車廠', 'En': 'Vehicles Maintenance Works'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",0,9,1,2023-07-14T07:24:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1511-8091,1511-8091,"{'Zh_tw': '前山', 'En': 'Qianshan'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",0,10,1,2023-07-14T07:25:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1511-9008,1511-9008,"{'Zh_tw': '后宅', 'En': 'Houzha'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",0,17,1,2023-07-14T07:37:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1511-9012,1511-9012,"{'Zh_tw': '西宅', 'En': 'Xizha'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",0,21,1,2023-07-14T07:41:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1511-9014,1511-9014,"{'Zh_tw': '西路', 'En': 'Xil'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",0,20,1,2023-07-14T07:40:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1511-9018,1511-9018,"{'Zh_tw': '東林', 'En': 'Dongli'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",0,22,1,2023-07-14T07:41:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1511-9019,1511-9019,"{'Zh_tw': '林邊', 'En': 'Linbia'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",0,14,1,2023-07-14T07:35:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1511-9020,1511-9020,"{'Zh_tw': '金陵山莊', 'En': 'Jincheng Village'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",0,18,1,2023-07-14T07:39:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1511-9023,1511-9023,"{'Zh_tw': '埔頭', 'En': 'Putou'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",0,15,1,2023-07-14T07:36:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1511-9024,1511-9024,"{'Zh_tw': '烈嶼分院', 'En': 'Liehyu subdivision of the Kinmen County Hospital'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",0,19,1,2023-07-14T07:39:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1511-9025,1511-9025,"{'Zh_tw': '烈嶼車站', 'En': 'Liehyu Station'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",0,24,1,2023-07-14T07:43:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1511-9027,1511-9027,"{'Zh_tw': '庵下', 'En': 'Anxi'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",0,16,1,2023-07-14T07:36:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1511-9032,1511-9032,"{'Zh_tw': '黃厝', 'En': 'Huangcu'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",0,13,1,2023-07-14T07:35:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1511-9111,1511-9111,"{'Zh_tw': '九宮碼頭', 'En': 'Jiugung Harbo'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",KIN1511,1511,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往烈嶼', 'En': '15 Route to Liehyu'}",0,26,1,2023-07-14T07:45:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1512-19451,1512-19451,"{'Zh_tw': '東林尾', 'En': 'Donglinwei'}",KIN1512,1512,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往金城車站', 'En': '15 Route to Jincheng Station'}",KIN1512,1512,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往金城車站', 'En': '15 Route to Jincheng Station'}",0,4,1,2023-07-14T07:22:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1512-30104,1512-30104,"{'Zh_tw': '湖下忠義廟', 'En': 'HuXiaZhongYiMiao'}",KIN1512,1512,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往金城車站', 'En': '15 Route to Jincheng Station'}",KIN1512,1512,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往金城車站', 'En': '15 Route to Jincheng Station'}",0,2,1,2023-07-14T07:20:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1512-41072,1512-41072,"{'Zh_tw': '金門橋頭', 'En': 'Kinmen Bridge Head'}",KIN1512,1512,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往金城車站', 'En': '15 Route to Jincheng Station'}",KIN1512,1512,"{'Zh_tw': '15路金烈幹線(主線) 經東林 往金城車站', 'En': '15 Route to Jincheng Station'}",0,16,1,2023-07-14T07:39:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
